"rewardTokenEmissionsUSD","Unknown","LIST","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeDepositCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailyDepositCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeWithdrawCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailyWithdrawCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"cumulativeSwapCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"dailySwapCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"positionCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"openPositionCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"closedPositionCount","Int","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"timestamp","BigInt","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"blockNumber","BigInt","NON_NULL","sushiswap","LiquidityPoolDailySnapshot"
"id","Bytes","NON_NULL","sushiswap","LiquidityPoolFee"
"feePercentage","BigDecimal","SCALAR","sushiswap","LiquidityPoolFee"
"feeType","LiquidityPoolFeeType","NON_NULL","sushiswap","LiquidityPoolFee"
"id","Bytes","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hour","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"protocol","DexAmmProtocol","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"pool","LiquidityPool","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"tick","BigInt","SCALAR","sushiswap","LiquidityPoolHourlySnapshot"
"totalValueLockedUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"totalLiquidity","BigInt","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"totalLiquidityUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"activeLiquidity","BigInt","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"activeLiquidityUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"uncollectedProtocolSideTokenAmounts","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"uncollectedProtocolSideValuesUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"uncollectedSupplySideTokenAmounts","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"uncollectedSupplySideValuesUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeSupplySideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlySupplySideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeProtocolSideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlyProtocolSideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeTotalRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlyTotalRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeVolumeUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlyVolumeUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeVolumeByTokenAmount","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlyVolumeByTokenAmount","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeVolumeByTokenUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlyVolumeByTokenUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"inputTokenBalances","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"inputTokenBalancesUSD","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"inputTokenWeights","Unknown","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"stakedOutputTokenAmount","BigInt","SCALAR","sushiswap","LiquidityPoolHourlySnapshot"
"rewardTokenEmissionsAmount","Unknown","LIST","sushiswap","LiquidityPoolHourlySnapshot"
"rewardTokenEmissionsUSD","Unknown","LIST","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeDepositCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlyDepositCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeWithdrawCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlyWithdrawCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"cumulativeSwapCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"hourlySwapCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"positionCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"openPositionCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"closedPositionCount","Int","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"timestamp","BigInt","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"blockNumber","BigInt","NON_NULL","sushiswap","LiquidityPoolHourlySnapshot"
"id","Bytes","NON_NULL","sushiswap","Position"
"account","Account","NON_NULL","sushiswap","Position"
"pool","LiquidityPool","NON_NULL","sushiswap","Position"
"hashOpened","Bytes","NON_NULL","sushiswap","Position"
"hashClosed","Bytes","SCALAR","sushiswap","Position"
"blockNumberOpened","BigInt","NON_NULL","sushiswap","Position"
"timestampOpened","BigInt","NON_NULL","sushiswap","Position"
"blockNumberClosed","BigInt","SCALAR","sushiswap","Position"
"timestampClosed","BigInt","SCALAR","sushiswap","Position"
"tickLower","Tick","OBJECT","sushiswap","Position"
"tickUpper","Tick","OBJECT","sushiswap","Position"
"liquidityToken","Token","OBJECT","sushiswap","Position"
"liquidityTokenType","TokenType","ENUM","sushiswap","Position"
"liquidity","BigInt","NON_NULL","sushiswap","Position"
"liquidityUSD","BigDecimal","NON_NULL","sushiswap","Position"
"cumulativeDepositTokenAmounts","Unknown","NON_NULL","sushiswap","Position"
"cumulativeDepositUSD","BigDecimal","NON_NULL","sushiswap","Position"
