"liquidityGross","BigInt","NON_NULL","uniswap","TickHourData"
"liquidityNet","BigInt","NON_NULL","uniswap","TickHourData"
"volumeToken0","BigDecimal","NON_NULL","uniswap","TickHourData"
"volumeToken1","BigDecimal","NON_NULL","uniswap","TickHourData"
"volumeUSD","BigDecimal","NON_NULL","uniswap","TickHourData"
"feesUSD","BigDecimal","NON_NULL","uniswap","TickHourData"
"id","ID","NON_NULL","uniswap","Token"
"symbol","String","NON_NULL","uniswap","Token"
"name","String","NON_NULL","uniswap","Token"
"decimals","BigInt","NON_NULL","uniswap","Token"
"totalSupply","BigInt","NON_NULL","uniswap","Token"
"volume","BigDecimal","NON_NULL","uniswap","Token"
"volumeUSD","BigDecimal","NON_NULL","uniswap","Token"
"untrackedVolumeUSD","BigDecimal","NON_NULL","uniswap","Token"
"feesUSD","BigDecimal","NON_NULL","uniswap","Token"
"txCount","BigInt","NON_NULL","uniswap","Token"
"poolCount","BigInt","NON_NULL","uniswap","Token"
"totalValueLocked","BigDecimal","NON_NULL","uniswap","Token"
"totalValueLockedUSD","BigDecimal","NON_NULL","uniswap","Token"
"totalValueLockedUSDUntracked","BigDecimal","NON_NULL","uniswap","Token"
"derivedETH","BigDecimal","NON_NULL","uniswap","Token"
"whitelistPools","Unknown","NON_NULL","uniswap","Token"
"tokenDayData","Unknown","NON_NULL","uniswap","Token"
"id","ID","NON_NULL","uniswap","TokenDayData"
"date","Int","NON_NULL","uniswap","TokenDayData"
"token","Token","NON_NULL","uniswap","TokenDayData"
"volume","BigDecimal","NON_NULL","uniswap","TokenDayData"
"volumeUSD","BigDecimal","NON_NULL","uniswap","TokenDayData"
"untrackedVolumeUSD","BigDecimal","NON_NULL","uniswap","TokenDayData"
"totalValueLocked","BigDecimal","NON_NULL","uniswap","TokenDayData"
"totalValueLockedUSD","BigDecimal","NON_NULL","uniswap","TokenDayData"
"priceUSD","BigDecimal","NON_NULL","uniswap","TokenDayData"
"feesUSD","BigDecimal","NON_NULL","uniswap","TokenDayData"
"open","BigDecimal","NON_NULL","uniswap","TokenDayData"
"high","BigDecimal","NON_NULL","uniswap","TokenDayData"
"low","BigDecimal","NON_NULL","uniswap","TokenDayData"
"close","BigDecimal","NON_NULL","uniswap","TokenDayData"
"id","ID","NON_NULL","uniswap","TokenHourData"
"periodStartUnix","Int","NON_NULL","uniswap","TokenHourData"
"token","Token","NON_NULL","uniswap","TokenHourData"
"volume","BigDecimal","NON_NULL","uniswap","TokenHourData"
"volumeUSD","BigDecimal","NON_NULL","uniswap","TokenHourData"
"untrackedVolumeUSD","BigDecimal","NON_NULL","uniswap","TokenHourData"
"totalValueLocked","BigDecimal","NON_NULL","uniswap","TokenHourData"
"totalValueLockedUSD","BigDecimal","NON_NULL","uniswap","TokenHourData"
"priceUSD","BigDecimal","NON_NULL","uniswap","TokenHourData"
"feesUSD","BigDecimal","NON_NULL","uniswap","TokenHourData"
"open","BigDecimal","NON_NULL","uniswap","TokenHourData"
"high","BigDecimal","NON_NULL","uniswap","TokenHourData"
"low","BigDecimal","NON_NULL","uniswap","TokenHourData"
"close","BigDecimal","NON_NULL","uniswap","TokenHourData"
"id","ID","NON_NULL","uniswap","Transaction"
"blockNumber","BigInt","NON_NULL","uniswap","Transaction"
"timestamp","BigInt","NON_NULL","uniswap","Transaction"
"gasUsed","BigInt","NON_NULL","uniswap","Transaction"
"gasPrice","BigInt","NON_NULL","uniswap","Transaction"
"mints","Unknown","NON_NULL","uniswap","Transaction"
"burns","Unknown","NON_NULL","uniswap","Transaction"
"swaps","Unknown","NON_NULL","uniswap","Transaction"
"flashed","Unknown","NON_NULL","uniswap","Transaction"
"collects","Unknown","NON_NULL","uniswap","Transaction"
"id","ID","NON_NULL","uniswap","UniswapDayData"
